gender,age,gross_income,segment,num_credit_cards,tiprel_1mes,ind_actividad_cliente,num_Products,num_loans,duration
M,27 years,$ 84910.38,College_Graduated,0,A,1,2,0,1781
F,67 years,$ 92916.6,Individuals,0,A,0,0,0,7095
M,74 years,$ 328728.63,Individuals,0,I,0,0,0,3726
F,23 years,$ 82171.68,Individuals,0,A,1,2,0,3737
M,36 years,$ 51403.95,Individuals,0,I,0,0,0,632
M,33 years,$ 108685.2,Individuals,0,A,1,1,0,468
F,47 years,$ 184121.28,Individuals,0,I,0,0,0,5997
M,28 years,$ 100726.14,College_Graduated,0,A,0,1,0,1046
F,25 years,$ 78372.87,College_Graduated,0,A,0,1,0,1772
M,24 years,$ 149869.05,College_Graduated,0,I,1,1,0,1802
F,24 years,$ 115226.01,College_Graduated,0,I,0,0,0,1153
M,21 years,$ 96676.77,College_Graduated,0,I,0,0,0,789
M,24 years,$ 199390.47,College_Graduated,0,A,1,3,0,1403
M,29 years,$ 252269.61,College_Graduated,0,I,0,1,0,793
M,52 years,$ 124428.39,Individuals,0,I,0,1,0,423
F,21 years,$ 15789.36,College_Graduated,0,I,0,1,0,678
F,90 years,$ 223394.7,Individuals,0,I,0,2,0,4694
M,22 years,$ 90119.04,College_Graduated,0,I,1,1,0,734
F,21 years,$ 86159.91,College_Graduated,0,I,0,0,0,724
M,24 years,$ 193503.54,College_Graduated,0,I,0,1,0,1823
F,47 years,$ 42309.69,Individuals,0,A,1,3,0,620
F,40 years,$ 131249.97,Individuals,0,A,0,1,0,5063
F,30 years,$ 192268.71,Individuals,0,I,0,1,0,877
F,62 years,$ 93719.52,Individuals,0,I,0,2,0,7151
M,26 years,$ 76275.15,College_Graduated,0,I,0,1,0,1507
F,56 years,$ 71221.35,Individuals,0,A,0,0,0,3841
F,26 years,$ 45927.99,College_Graduated,0,I,0,1,0,691
F,20 years,$ 330424.56,College_Graduated,0,I,0,1,0,411
F,71 years,$ 75895.14,Individuals,0,I,1,1,0,5015
M,44 years,$ 254896.59,Individuals,0,A,1,1,0,3315
F,49 years,$ 231493.11,Individuals,0,A,0,0,0,5021
M,25 years,$ 104049.36,Individuals,0,I,0,0,0,930
F,48 years,$ 277928.55,Individuals,0,I,0,0,0,3235
F,28 years,$ 98174.79,Individuals,0,I,0,0,0,451
F,22 years,$ 160607.64,College_Graduated,0,I,0,1,0,1024
M,26 years,$ 163866.0,College_Graduated,0,A,1,1,0,627
M,23 years,$ 52083.06,College_Graduated,0,I,0,1,0,1538
M,62 years,$ 68928.3,VIP,1,A,1,6,0,4100
F,23 years,$ 120246.48,College_Graduated,0,I,0,1,0,1038
F,58 years,$ 207122.73,Individuals,0,I,0,1,0,5270
M,39 years,$ 291070.77,Individuals,0,I,0,0,0,1521
M,26 years,$ 107102.82,College_Graduated,0,I,0,1,0,1458
M,23 years,$ 37673.7,College_Graduated,0,I,0,1,0,698
M,40 years,$ 118391.1,Individuals,0,I,0,2,0,3715
M,56 years,$ 132873.3,Individuals,1,A,1,6,0,7677
F,75 years,$ 206479.62,Individuals,0,I,0,1,0,7498
F,23 years,$ 121797.21,College_Graduated,0,I,0,1,0,1089
F,75 years,$ 286376.79,Individuals,0,I,0,1,0,2048
F,39 years,$ 67158.18,Individuals,0,A,1,1,0,878
M,38 years,$ 53233.2,Individuals,0,I,0,0,0,5095
M,38 years,$ 125431.17,Individuals,0,A,1,6,0,5554
F,41 years,$ 152784.81,Individuals,0,A,1,2,0,1651
F,44 years,$ 68958.72,Individuals,0,I,0,2,0,5347
F,51 years,$ 167583.42,Individuals,0,I,0,0,0,3331
F,23 years,$ 282225.03,College_Graduated,0,A,1,2,0,1259
F,42 years,$ 98665.38,Individuals,0,I,0,1,0,3344
F,40 years,$ 90407.01,Individuals,0,I,0,0,0,6564
M,22 years,$ 91518.06,College_Graduated,0,I,0,1,0,1461
F,55 years,$ 206438.46,Individuals,0,A,1,4,0,4512
M,30 years,$ 256393.8,College_Graduated,0,I,0,1,0,1510
M,41 years,$ 88453.41,Individuals,0,A,1,2,0,636
F,48 years,$ 316871.49,Individuals,0,I,0,1,0,5661
F,48 years,$ 121461.3,Individuals,0,A,1,2,0,4967
F,66 years,$ 246838.86,Individuals,0,A,1,1,0,6362
F,69 years,$ 171222.36,Individuals,1,A,1,9,0,2251
M,64 years,$ 65611.26,Individuals,0,A,0,0,0,6453
M,21 years,$ 223803.63,College_Graduated,0,A,1,1,0,776
F,26 years,$ 69008.25,College_Graduated,0,I,0,1,0,1738
F,68 years,$ 144490.92,Individuals,1,A,1,3,0,1203
M,66 years,$ 87665.52,Individuals,0,A,1,2,0,5438
M,96 years,$ 90481.65,Individuals,0,A,1,2,0,2217
M,47 years,$ 68868.48,Individuals,0,A,1,4,0,1468
F,65 years,$ 147722.43,VIP,0,A,1,4,0,6739
F,59 years,$ 201167.61,Individuals,0,A,1,1,0,4122
F,64 years,$ 143917.68,VIP,0,A,1,2,0,3031
M,22 years,$ 86661.15,College_Graduated,0,I,0,1,0,1076
M,62 years,$ 227397.72,Individuals,0,I,0,1,0,3347
F,44 years,$ 69263.76,Individuals,0,I,0,0,0,598
F,41 years,$ 209834.49,Individuals,0,A,1,1,0,4645
M,65 years,$ 174784.35,Individuals,0,A,1,1,0,1103
F,50 years,$ 18428.46,Individuals,0,A,1,2,0,2860
F,41 years,$ 63468.12,VIP,1,A,1,8,0,5689
F,45 years,$ 67757.94,Individuals,1,A,1,3,0,4983
F,51 years,$ 250648.47,VIP,0,A,1,7,0,4849
F,39 years,$ 90480.0,Individuals,0,I,0,1,0,727
F,88 years,$ 244236.9,Individuals,0,I,0,1,0,4127
F,23 years,$ 40397.46,College_Graduated,0,I,0,1,0,1144
M,31 years,$ 57021.87,Individuals,0,I,0,1,0,3568
F,54 years,$ 86380.62,Individuals,0,A,1,6,0,6619
M,41 years,$ 82071.48,Individuals,0,I,0,2,0,5021
F,49 years,$ 60581.34,Individuals,0,I,0,0,0,6061
M,49 years,$ 64594.59,Individuals,0,A,1,3,0,4170
F,44 years,$ 136502.49,Individuals,0,I,0,1,0,2881
M,41 years,$ 110498.55,Individuals,1,A,1,6,0,5685
F,65 years,$ 217710.48,Individuals,0,A,1,3,0,6016
F,40 years,$ 79262.13,Individuals,0,A,1,3,0,4988
M,65 years,$ 142141.86,Individuals,0,I,1,1,0,4022
M,24 years,$ 68716.11,College_Graduated,0,I,0,1,0,655
F,42 years,$ 106812.69,Individuals,0,A,1,1,0,1502
M,37 years,$ 189720.69,Individuals,0,I,0,0,0,5413
F,85 years,$ 66961.56,Individuals,0,I,0,1,0,3891
M,22 years,$ 39422.13,College_Graduated,0,I,0,0,0,711
M,49 years,$ 77455.35,Individuals,1,A,1,7,0,1686
F,82 years,$ 62633.46,VIP,0,A,1,5,0,4828
F,22 years,$ 497321.07,College_Graduated,0,I,0,0,0,1005
F,37 years,$ 142338.18,Individuals,0,A,1,3,0,5727
M,26 years,$ 48476.94,College_Graduated,0,I,0,1,0,690
F,18 years,$ 225913.59,Individuals,0,I,0,0,0,4628
M,21 years,$ 100721.04,College_Graduated,0,I,0,1,0,783
M,24 years,$ 37667.04,College_Graduated,0,I,0,1,0,1459
F,43 years,$ 73113.24,Individuals,1,A,1,4,0,3557
F,32 years,$ 143183.4,Individuals,0,A,1,4,0,5064
F,41 years,$ 71434.02,Individuals,0,I,1,1,0,740
F,20 years,$ 32717.7,College_Graduated,0,A,1,1,0,423
F,31 years,$ 45941.88,Individuals,0,I,0,0,0,1347
M,27 years,$ 43780.17,College_Graduated,0,I,0,1,0,1433
M,27 years,$ 94588.71,College_Graduated,0,I,0,1,0,1430
F,23 years,$ 71083.41,College_Graduated,0,I,0,1,0,1459
M,36 years,$ 130360.02,Individuals,0,A,1,2,0,1150
M,44 years,$ 96974.43,Individuals,0,I,0,1,0,3310
F,46 years,$ 164622.39,Individuals,0,A,1,2,0,5609
F,48 years,$ 126946.47,Individuals,1,A,1,5,0,7671
F,69 years,$ 25816.11,Individuals,0,I,0,1,0,2828
M,23 years,$ 89738.16,College_Graduated,0,I,0,1,0,1133
M,46 years,$ 130619.88,Individuals,0,A,1,1,0,466
M,23 years,$ 73651.53,College_Graduated,0,I,0,1,0,1501
F,51 years,$ 179372.79,Individuals,0,A,1,2,0,5363
F,42 years,$ 137639.4,Individuals,0,I,0,1,0,1287
F,30 years,$ 76688.25,Individuals,0,I,0,0,0,556
M,48 years,$ 61501.65,Individuals,0,A,1,2,0,5273
M,44 years,$ 101268.03,Individuals,0,A,1,2,0,4700
M,22 years,$ 228289.2,College_Graduated,0,I,0,1,0,753
M,29 years,$ 93709.68,College_Graduated,0,A,1,1,0,1500
F,66 years,$ 89626.83,Individuals,0,I,0,0,0,5940
F,35 years,$ 50483.67,Individuals,0,A,1,1,0,1147
F,28 years,$ 76000.74,College_Graduated,0,A,1,1,0,1154
M,55 years,$ 45171.6,Individuals,0,A,1,1,0,379
F,97 years,$ 153428.58,VIP,0,A,0,0,0,496
F,45 years,$ 270594.18,Individuals,0,I,0,0,0,6768
F,59 years,$ 95473.11,Individuals,0,I,0,1,0,3098
M,41 years,$ 190029.45,Individuals,0,I,0,1,0,5051
F,34 years,$ 84835.74,Individuals,0,A,1,1,0,1307
F,47 years,$ 102078.36,Individuals,0,A,1,2,0,6526
M,73 years,$ 555605.55,Individuals,0,I,0,0,0,6060
F,36 years,$ 126766.23,Individuals,0,I,0,0,0,1433
F,33 years,$ 205631.91,Individuals,0,A,1,2,0,1921
F,53 years,$ 76363.14,Individuals,0,I,0,0,0,3688
M,32 years,$ 51010.92,College_Graduated,0,I,0,1,0,1423
M,51 years,$ 112344.42,Individuals,0,I,0,0,0,3967
F,49 years,$ 330870.84,Individuals,0,A,1,3,0,6697
F,70 years,$ 252645.99,Individuals,0,I,0,1,0,2634
F,22 years,$ 54009.72,College_Graduated,0,A,0,1,0,1139
F,39 years,$ 168082.47,Individuals,0,I,0,1,0,2967
F,69 years,$ 298159.53,Individuals,0,I,0,1,0,2013
M,27 years,$ 104413.68,College_Graduated,0,I,0,1,0,1770
M,48 years,$ 88920.36,Individuals,0,A,1,3,0,6319
F,30 years,$ 126394.14,College_Graduated,0,I,0,1,0,1810
F,35 years,$ 124218.09,Individuals,0,A,1,1,0,788
F,41 years,$ 78871.95,Individuals,0,A,1,1,0,801
M,29 years,$ 69873.48,College_Graduated,0,I,0,1,0,1446
M,48 years,$ 179030.31,Individuals,1,A,1,1,0,4772
F,37 years,$ 55931.76,Individuals,0,A,1,2,0,4689
M,41 years,$ 167478.45,Individuals,0,A,1,4,0,5364
F,42 years,$ 97244.13,Individuals,0,A,1,3,0,1679
M,49 years,$ 159071.49,Individuals,0,A,1,1,0,7822
M,51 years,$ 69376.26,Individuals,0,I,0,1,0,2902
F,83 years,$ 172225.8,Individuals,0,I,0,1,0,5461
M,42 years,$ 95852.1,Individuals,0,A,1,2,0,4861
F,46 years,$ 67961.64,Individuals,1,A,1,8,0,4142
F,22 years,$ 37446.72,College_Graduated,0,I,0,1,0,1135
F,59 years,$ 155639.04,VIP,0,A,1,3,0,7317
F,53 years,$ 82006.2,Individuals,0,A,1,3,0,5165
F,29 years,$ 55210.23,College_Graduated,0,A,1,1,0,465
F,47 years,$ 60438.27,Individuals,0,A,1,2,0,5368
F,41 years,$ 32704.05,Individuals,0,I,0,1,0,1860
F,40 years,$ 69192.15,Individuals,0,I,0,3,0,4112
M,23 years,$ 196587.0,College_Graduated,0,I,0,1,0,1496
F,36 years,$ 373557.18,Individuals,0,A,1,3,0,3560
F,68 years,$ 186346.14,Individuals,0,A,1,4,0,531
M,45 years,$ 203212.32,Individuals,0,A,1,2,0,6845
F,32 years,$ 114885.93,College_Graduated,0,A,1,1,0,2997
F,51 years,$ 230722.41,VIP,1,A,1,12,0,5928
F,50 years,$ 359723.19,Individuals,0,A,1,2,0,5676
M,22 years,$ 107681.97,College_Graduated,0,I,0,0,0,1034
M,64 years,$ 98125.77,Individuals,0,A,1,4,0,5875
M,87 years,$ 56478.18,Individuals,0,I,0,1,0,965
M,24 years,$ 78944.25,College_Graduated,0,I,0,1,0,1776
F,44 years,$ 81780.12,Individuals,0,A,1,2,0,1546
M,49 years,$ 179030.31,Individuals,1,A,1,1,0,4772
F,41 years,$ 111332.04,Individuals,0,I,0,0,0,4906
F,50 years,$ 121521.48,Individuals,0,A,1,1,0,4538
M,75 years,$ 60527.22,Individuals,0,I,0,0,0,961
M,28 years,$ 46377.99,Individuals,0,A,1,1,0,384
F,38 years,$ 115393.83,Individuals,0,A,1,2,0,545
F,29 years,$ 48166.8,College_Graduated,0,I,0,1,0,1448
F,29 years,$ 58630.83,Individuals,0,I,0,0,0,2033
F,44 years,$ 74879.7,Individuals,0,A,1,4,1,5967
F,22 years,$ 87358.35,College_Graduated,0,A,1,2,0,1095
M,71 years,$ 152784.21,Individuals,0,I,0,1,0,7767
F,52 years,$ 135784.95,Individuals,1,A,1,6,0,5519
M,30 years,$ 95550.54,Individuals,0,A,1,1,0,880
M,46 years,$ 82109.94,Individuals,0,A,1,2,0,2883
M,37 years,$ 110271.21,Individuals,0,I,0,1,0,1045
F,25 years,$ 39481.71,College_Graduated,0,I,0,1,0,1434
F,51 years,$ 85851.72,Individuals,0,I,0,1,0,2279
M,70 years,$ 47430.18,Individuals,0,A,1,1,0,5912
F,21 years,$ 120746.13,College_Graduated,0,I,0,1,0,783
F,31 years,$ 52764.63,College_Graduated,0,I,0,1,0,1370
F,44 years,$ 347689.29,Individuals,0,A,1,1,0,5386
M,54 years,$ 47935.02,Individuals,0,I,0,1,0,1445
M,42 years,$ 122009.85,Individuals,0,A,1,1,0,3600
F,48 years,$ 109463.79,Individuals,0,I,0,0,0,1774
F,61 years,$ 92667.06,Individuals,0,A,1,2,0,5370
F,22 years,$ 68941.8,College_Graduated,0,A,1,1,0,1132
M,26 years,$ 79304.97,College_Graduated,0,I,0,1,0,1458
M,23 years,$ 97046.16,College_Graduated,0,I,0,1,0,1067
M,22 years,$ 72178.17,College_Graduated,0,A,1,1,0,389
M,22 years,$ 83692.65,College_Graduated,0,I,0,1,0,790
M,24 years,$ 291841.32,College_Graduated,0,I,0,1,0,1810
M,35 years,$ 103929.09,Individuals,0,A,1,2,0,1375
M,22 years,$ 63555.27,College_Graduated,0,I,0,1,0,1012
M,27 years,$ 183099.33,College_Graduated,0,I,0,1,0,1419
F,44 years,$ 191037.81,Individuals,0,A,1,2,0,2155
F,48 years,$ 80929.11,Individuals,0,I,1,2,0,6586
F,21 years,$ 48057.21,College_Graduated,0,A,1,1,0,716
F,23 years,$ 63820.89,College_Graduated,0,I,0,1,0,1080
M,28 years,$ 166379.19,College_Graduated,0,I,0,1,0,1742
F,43 years,$ 98481.81,Individuals,0,I,1,1,0,405
M,38 years,$ 60108.99,Individuals,0,A,1,4,0,367
M,90 years,$ 317024.61,Individuals,0,I,0,1,0,4345
F,36 years,$ 128622.09,Individuals,0,I,0,1,0,3671
M,67 years,$ 312672.21,Individuals,0,A,1,3,0,5000
F,21 years,$ 275748.63,College_Graduated,0,I,0,1,0,1034
F,73 years,$ 91140.93,Individuals,0,I,0,0,0,3306
F,51 years,$ 157927.44,Individuals,0,I,0,1,0,5393
F,35 years,$ 84244.59,Individuals,0,I,0,1,0,3525
F,41 years,$ 136330.95,Individuals,0,I,0,1,0,4414
M,22 years,$ 80666.88,College_Graduated,0,I,0,0,0,1070
F,56 years,$ 63752.82,Individuals,0,A,1,1,0,3262
F,55 years,$ 76965.45,Individuals,0,I,0,0,0,5466
F,38 years,$ 189558.99,Individuals,0,I,0,1,0,2821
M,50 years,$ 53119.65,Individuals,1,A,1,3,0,4400
M,89 years,$ 55374.48,Individuals,0,I,1,1,0,6171
M,35 years,$ 61332.39,Individuals,0,I,0,1,0,1877
M,36 years,$ 133591.05,VIP,0,A,1,1,0,3009
F,60 years,$ 143581.56,Individuals,0,I,0,0,0,2911
F,49 years,$ 64156.95,Individuals,1,A,1,7,0,6221
F,26 years,$ 80848.47,College_Graduated,0,I,0,1,0,1153
F,23 years,$ 59639.1,College_Graduated,0,A,1,1,0,1775
M,21 years,$ 213891.09,College_Graduated,0,I,0,0,0,1047
F,69 years,$ 224492.07,Individuals,0,A,1,2,0,5349
F,27 years,$ 74860.14,College_Graduated,0,I,0,1,0,1083
M,27 years,$ 89151.15,College_Graduated,0,I,0,0,0,696
F,27 years,$ 115494.36,College_Graduated,0,I,0,1,0,1756
F,21 years,$ 96785.46,College_Graduated,0,I,0,1,0,394
M,28 years,$ 75729.3,Individuals,0,A,1,1,0,705
F,53 years,$ 95389.59,Individuals,0,A,0,1,0,5352
F,65 years,$ 124085.49,Individuals,0,I,0,1,0,5262
M,21 years,$ 85400.97,College_Graduated,0,I,0,1,0,1161
F,52 years,$ 125481.9,Individuals,0,I,0,0,0,6509
M,37 years,$ 259882.83,Individuals,0,I,1,1,0,3812
F,23 years,$ 47814.36,College_Graduated,0,I,0,1,0,1384
M,22 years,$ 209651.34,College_Graduated,0,I,1,1,0,781
M,23 years,$ 34348.29,College_Graduated,0,I,0,1,0,1833
M,78 years,$ 236453.94,Individuals,0,I,0,1,0,4965
F,58 years,$ 201812.01,Individuals,0,A,1,6,1,4281
F,52 years,$ 52256.46,Individuals,0,A,1,1,0,3633
M,58 years,$ 120956.37,VIP,0,A,1,3,0,2536
F,20 years,$ 94194.9,College_Graduated,0,I,0,1,0,418
M,67 years,$ 80163.48,Individuals,0,I,0,0,0,2883
M,22 years,$ 93052.59,College_Graduated,0,I,0,1,0,669
F,23 years,$ 41741.43,College_Graduated,0,I,0,1,0,1508
M,74 years,$ 41770.77,Individuals,1,A,1,5,0,5808
F,60 years,$ 74814.3,VIP,0,A,1,2,0,5693
M,28 years,$ 312146.85,College_Graduated,0,I,0,1,0,1445
F,48 years,$ 418311.54,Individuals,0,I,0,0,0,6579
M,24 years,$ 83909.19,College_Graduated,0,I,0,1,0,1796
M,32 years,$ 71114.13,College_Graduated,0,I,0,1,0,1802
M,37 years,$ 171432.15,Individuals,0,A,1,1,0,3015
F,26 years,$ 59781.45,College_Graduated,0,I,0,1,0,1500
F,52 years,$ 150049.83,Individuals,0,A,1,3,0,5038
F,28 years,$ 94490.43,College_Graduated,0,A,1,1,0,930
F,47 years,$ 172313.55,Individuals,0,I,0,0,0,3350
M,21 years,$ 75244.83,College_Graduated,0,A,1,1,0,698
F,55 years,$ 250084.56,Individuals,0,A,1,1,0,5349
M,35 years,$ 132405.06,Individuals,0,A,1,2,0,2890
M,40 years,$ 682748.73,Individuals,0,A,1,2,0,5442
F,24 years,$ 81584.61,College_Graduated,0,I,0,0,0,1070
F,86 years,$ 174853.11,Individuals,0,I,0,1,0,4560
F,71 years,$ 371231.31,VIP,0,A,1,3,0,6848
M,37 years,$ 69569.94,Individuals,0,I,0,0,0,1538
M,51 years,$ 72337.83,Individuals,0,A,1,3,0,6050
F,35 years,$ 70738.5,Individuals,0,I,0,1,0,1149
M,21 years,$ 116229.87,College_Graduated,0,A,0,0,0,415
M,22 years,$ 158199.57,College_Graduated,0,A,1,1,0,1133
M,35 years,$ 187186.23,Individuals,0,A,1,2,0,4185
M,23 years,$ 124726.8,College_Graduated,0,I,0,1,0,1515
F,25 years,$ 209773.65,College_Graduated,0,I,0,0,0,1871
M,36 years,$ 30681.6,Individuals,0,I,0,0,0,1805
M,30 years,$ 65880.57,Individuals,0,A,1,2,0,571
M,47 years,$ 343284.99,VIP,0,A,1,2,0,5795
M,22 years,$ 78365.79,College_Graduated,0,I,0,1,0,1096
M,23 years,$ 1157211.69,College_Graduated,0,I,0,1,0,1542
M,31 years,$ 78605.79,Individuals,0,I,0,1,0,2504
F,33 years,$ 78589.68,Individuals,1,A,1,3,0,1220
F,22 years,$ 88617.27,College_Graduated,0,I,0,1,0,1091
F,67 years,$ 136944.72,Individuals,0,A,1,4,0,5197
M,27 years,$ 143037.72,College_Graduated,0,I,0,0,0,1605
M,48 years,$ 136799.37,Individuals,0,A,1,5,0,5521
M,33 years,$ 195854.85,Individuals,0,I,0,0,0,4206
F,50 years,$ 65949.3,Individuals,0,A,1,1,0,607
F,63 years,$ 143147.64,Individuals,0,I,0,1,0,5773
M,57 years,$ 131462.4,Individuals,0,I,0,2,0,3281
M,43 years,$ 121535.82,VIP,0,A,1,3,0,4370
M,42 years,$ 112006.5,Individuals,0,A,1,3,0,6291
F,23 years,$ 67399.38,College_Graduated,0,A,0,1,0,1075
M,22 years,$ 45855.36,College_Graduated,0,I,0,1,0,1132
F,21 years,$ 77820.75,College_Graduated,0,A,1,1,0,912
M,27 years,$ 76212.81,College_Graduated,0,I,1,1,0,1153
M,53 years,$ 179254.86,Individuals,1,A,1,5,0,6572
M,26 years,$ 48336.54,College_Graduated,0,A,1,1,0,725
M,24 years,$ 202904.07,College_Graduated,0,I,0,0,0,1500
F,43 years,$ 160926.36,Individuals,0,A,1,2,0,744
M,64 years,$ 193338.18,Individuals,0,A,1,2,0,4619
M,45 years,$ 50108.88,Individuals,0,A,1,1,0,3897
M,38 years,$ 66983.97,Individuals,0,I,0,1,0,4234
F,62 years,$ 198960.39,Individuals,0,A,0,0,0,6907
F,32 years,$ 49818.72,Individuals,0,A,1,1,0,629
F,39 years,$ 106190.19,Individuals,0,A,1,2,0,671
M,68 years,$ 139294.2,Individuals,0,I,0,0,0,2854
F,56 years,$ 236938.68,Individuals,0,I,0,0,0,3093
F,37 years,$ 83890.17,Individuals,0,A,1,2,0,1579
F,32 years,$ 43279.41,Individuals,0,I,0,0,0,2071
M,40 years,$ 429783.72,Individuals,0,A,1,3,0,6052
F,23 years,$ 41725.29,College_Graduated,0,A,1,1,0,748
M,42 years,$ 69739.92,Individuals,0,I,1,2,0,3904
M,39 years,$ 191764.29,Individuals,0,I,0,1,0,4752
M,52 years,$ 140095.62,Individuals,0,A,1,3,0,902
F,53 years,$ 109411.83,Individuals,0,I,0,0,0,3496
F,24 years,$ 185759.49,College_Graduated,0,A,1,1,0,1843
M,37 years,$ 34019.28,Individuals,0,I,0,0,0,1935
F,42 years,$ 94647.6,Individuals,1,A,1,4,0,2365
F,45 years,$ 299990.52,Individuals,0,I,0,1,0,5340
F,86 years,$ 40034.61,Individuals,0,I,0,0,0,3132
M,44 years,$ 62653.56,Individuals,0,A,1,2,0,1546
M,78 years,$ 214451.34,Individuals,0,I,0,1,0,4311
F,23 years,$ 146699.49,College_Graduated,0,I,0,1,0,677
F,45 years,$ 77198.1,Individuals,0,A,1,1,0,3743
M,87 years,$ 39666.27,Individuals,0,I,0,0,0,675
F,24 years,$ 71495.49,College_Graduated,0,I,0,1,0,1772
M,28 years,$ 98262.99,College_Graduated,0,I,0,1,0,1874
M,27 years,$ 75771.03,College_Graduated,0,I,0,1,0,1854
M,32 years,$ 137135.16,Individuals,0,A,1,2,0,663
F,48 years,$ 225390.33,Individuals,1,A,1,3,0,4765
F,23 years,$ 89624.01,College_Graduated,0,I,0,1,0,723
M,22 years,$ 109723.59,College_Graduated,0,A,1,1,0,410
F,43 years,$ 114284.52,VIP,0,A,1,1,0,5969
M,46 years,$ 104582.67,Individuals,0,A,0,0,0,6204
M,42 years,$ 78471.12,Individuals,0,I,0,1,0,5748
M,21 years,$ 157860.87,College_Graduated,0,I,0,0,0,628
F,44 years,$ 102564.03,Individuals,0,A,1,5,0,5270
M,24 years,$ 108757.95,College_Graduated,0,I,0,0,0,1860
M,13 years,$ 330336.9,Individuals,0,A,1,1,0,1469
M,20 years,$ 65564.22,College_Graduated,0,I,0,1,0,369
M,87 years,$ 63879.72,Individuals,0,A,1,3,0,3678
F,44 years,$ 82299.09,Individuals,0,I,0,0,0,870
F,25 years,$ 45631.53,College_Graduated,0,I,0,1,0,1447
F,44 years,$ 81973.38,Individuals,0,A,1,1,0,922
M,41 years,$ 49191.63,Individuals,1,A,1,3,0,1699
F,55 years,$ 175264.53,Individuals,0,A,1,4,0,4161
F,46 years,$ 137135.7,Individuals,0,I,0,0,0,6058
F,61 years,$ 149943.6,Individuals,0,I,0,1,0,5409
F,26 years,$ 68246.34,College_Graduated,0,I,0,1,0,1741
M,23 years,$ 49807.23,College_Graduated,0,A,1,2,0,1150
M,41 years,$ 115284.63,Individuals,0,A,1,2,0,5822
M,20 years,$ 204193.47,College_Graduated,0,I,0,0,0,632
M,25 years,$ 34506.42,College_Graduated,0,I,0,1,0,1152
M,22 years,$ 71615.73,College_Graduated,0,A,1,2,0,1136
F,43 years,$ 207176.76,Individuals,0,I,0,0,0,2820
M,34 years,$ 72842.52,Individuals,0,A,1,2,0,5533
M,25 years,$ 90037.29,College_Graduated,0,A,0,0,0,699
F,36 years,$ 152246.31,VIP,1,A,1,7,0,3641
M,54 years,$ 79334.34,Individuals,0,I,0,1,0,1441
M,22 years,$ 43221.57,College_Graduated,0,I,0,1,0,1027
F,42 years,$ 62274.96,Individuals,0,A,0,1,0,4046
M,35 years,$ 91253.25,Individuals,0,A,1,2,0,880
F,42 years,$ 39855.81,Individuals,0,I,0,1,0,4973
F,27 years,$ 114199.5,College_Graduated,0,I,0,1,0,1808
F,49 years,$ 121013.37,Individuals,0,I,0,1,0,2854
F,28 years,$ 41607.84,College_Graduated,0,I,0,0,0,852
F,48 years,$ 196712.7,Individuals,0,I,0,1,0,6732
F,73 years,$ 821369.1,Individuals,0,I,0,1,0,3161
F,48 years,$ 161343.51,Individuals,0,I,0,2,0,7167
F,24 years,$ 61185.33,College_Graduated,0,I,0,1,0,1416
M,87 years,$ 604381.53,Individuals,0,I,0,1,0,4185
M,45 years,$ 49546.5,Individuals,0,I,0,1,0,775
M,24 years,$ 45289.08,College_Graduated,0,I,1,1,0,421
F,44 years,$ 76181.55,Individuals,0,A,1,2,0,4132
F,25 years,$ 134276.43,College_Graduated,0,I,0,1,0,1782
F,55 years,$ 106743.03,Individuals,0,I,0,0,0,676
F,64 years,$ 271167.18,Individuals,0,A,1,2,0,5591
F,53 years,$ 84144.75,Individuals,0,I,0,0,0,552
F,58 years,$ 65877.6,Individuals,0,A,1,3,0,5377
F,57 years,$ 202954.59,Individuals,0,I,0,1,0,2890
F,39 years,$ 334022.88,Individuals,0,A,1,2,0,4345
M,45 years,$ 128234.58,Individuals,0,A,1,1,0,2832
M,41 years,$ 123546.78,Individuals,0,A,1,5,0,3469
M,45 years,$ 173664.78,VIP,0,A,1,6,0,7412
M,23 years,$ 229533.33,College_Graduated,0,A,1,1,0,1145
F,81 years,$ 74897.52,VIP,0,A,1,2,0,4870
M,25 years,$ 56082.45,College_Graduated,0,I,0,1,0,1738
F,59 years,$ 132941.76,Individuals,0,I,0,1,0,6869
F,58 years,$ 67216.59,VIP,0,A,1,6,0,1307
M,23 years,$ 257409.72,College_Graduated,0,I,0,1,0,674
F,23 years,$ 68244.81,College_Graduated,0,I,0,1,0,1453
F,41 years,$ 57062.82,Individuals,0,A,0,4,0,4891
F,52 years,$ 153433.5,Individuals,0,I,0,1,0,3271
M,53 years,$ 159536.58,Individuals,0,I,0,1,0,3252
F,46 years,$ 41171.1,Individuals,0,A,1,3,0,2306
F,50 years,$ 50598.63,Individuals,1,A,1,4,0,6220
M,85 years,$ 80177.04,Individuals,0,I,0,1,0,3630
F,54 years,$ 105160.65,Individuals,0,A,1,1,0,4139
F,24 years,$ 118534.62,Individuals,0,I,0,0,0,1145
M,23 years,$ 50069.97,College_Graduated,0,I,0,1,0,1135
M,21 years,$ 190268.76,College_Graduated,0,I,0,0,0,643
F,52 years,$ 150378.93,Individuals,0,I,0,1,0,2610
M,22 years,$ 211181.37,College_Graduated,0,I,0,1,0,1138
F,42 years,$ 43275.96,Individuals,1,A,1,3,0,5770
F,39 years,$ 171602.88,Individuals,0,A,1,1,0,1056
F,39 years,$ 37204.8,Individuals,0,A,0,1,0,1021
